a0,a1,a2,a3,a4,a5,a6,class
17,1,633790160786543139,63483,2.6461341381073,1.6987800598144531,-0.299150884,0
17,3,633790160786813436,63484,2.7404494285583496,1.6187928915023804,0.4938861429691314,0
17,2,633790160787354020,63485,3.454798460006714,1.5454295873641968,0.0103231128305196,0
17,1,633790160787624319,63486,2.5221972465515137,1.683055400848389,-0.015458145,0
17,3,633790160787894610,63487,3.054733991622925,1.666584610939026,0.7977025508880615,0
17,0,633790160788164907,63488,2.6497914791107178,1.9322309494018557,-0.017995412,0
17,2,633790160788435200,63489,3.0647690296173096,1.736549735069275,0.3230442404747009,0
17,1,633790160788705497,63490,2.576695442199707,1.7779968976974487,-0.208836228,0
17,3,633790160788975787,63491,3.537330150604248,1.303637981414795,0.69904625415802,0
17,2,633790160789516374,63492,2.7535719871521,1.636540412902832,-0.162238404,0
17,1,633790160789786664,63493,2.560310125350952,1.7585461139678955,-0.142486617,0
17,3,633790160790056955,63494,3.449934244155884,1.3564413785934448,1.0888584852218628,0
17,0,633790160790327247,63495,2.5334768295288086,2.097938776016236,0.0339012667536735,0
17,2,633790160790597542,63496,3.0150578022003174,1.773115873336792,0.6251866221427917,0
17,1,633790160790867839,63497,2.5809454917907715,1.709807276725769,-0.17956157,0
17,3,633790160791138132,63498,3.0221469402313232,1.5536097288131714,0.5836673974990845,0
17,2,633790160791678719,63499,3.5954701900482178,1.5777971744537354,0.9098358750343324,0
17,1,633790160791949010,63500,2.534416437149048,1.5193558931350708,-0.218038991,0
17,3,633790160792219306,63501,3.161640167236328,1.478381872177124,0.631687581539154,0
17,0,633790160792489600,63502,2.7374355792999268,1.882275342941284,-0.175171077,0
17,2,633790160792759892,63503,3.555001974105835,1.048487901687622,0.0999823659658432,0
17,1,633790160793030191,63504,2.550518274307251,1.577097773551941,-0.124726735,0
17,3,633790160793300490,63505,3.8618955612182617,1.3804175853729248,0.8105690479278564,0
17,1,633790160794111360,63506,2.5646514892578125,1.492648959159851,-0.14402689,0
17,3,633790160794381652,63507,3.3073842525482178,1.2939507961273191,0.7060028910636902,0
17,0,633790160794651951,63508,2.6252052783966064,1.801287293434143,-0.009583372,0
17,2,633790160794922249,63509,3.7746121883392334,0.8610144257545471,0.3284400403499603,0
17,1,633790160795192545,63510,2.5401411056518555,1.5730719566345217,-0.101097941,0
17,3,633790160795462836,63511,3.835918426513672,1.2911173105239868,0.6339876651763916,0
17,2,633790160796003420,63512,3.774618864059448,0.6949096322059631,0.3325352966785431,0
17,1,633790160796273714,63513,2.5206458568573,1.5015997886657717,-0.114498273,0
17,3,633790160796544010,63514,3.830145835876465,1.429985284805298,0.7387588620185852,0
17,0,633790160796814306,63515,2.597137451171875,2.0804734230041504,-0.039538335,0
17,2,633790160797084599,63516,3.8990323543548575,0.6133372783660889,-0.227257371,0
17,1,633790160797354896,63517,2.538639068603516,1.5313589572906494,-0.152901396,0
17,3,633790160797625187,63518,3.421926975250244,1.752254843711853,0.4853616952896118,0
17,2,633790160798165773,63519,3.755314350128174,0.747961163520813,0.2803717851638794,0
17,1,633790160798436064,63520,2.5695555210113525,1.624981164932251,-0.23042348,0
17,0,633790160798976646,63521,2.610634088516236,2.005248069763184,-0.042972259,0
17,2,633790160799246942,63522,3.002220869064331,1.7764670848846436,0.509080708026886,0
17,1,633790160799517238,63523,2.5315909385681152,1.456149339675903,-0.178244397,0
17,3,633790160799787528,63524,3.4481654167175293,1.2891892194747925,0.7561538815498352,0
17,2,633790160800328110,63525,2.974803686141968,0.9085518717765808,0.6177409291267395,0
17,1,633790160800598404,63526,2.5526556968688965,1.78700053691864,-0.149977818,0
17,3,633790160800868694,63527,3.4473371505737305,1.4798431396484375,0.2635355591773987,0
17,2,633790160801409277,63528,3.3229289054870605,1.101585030555725,0.2398574650287628,0
17,1,633790160801679569,63529,2.450824499130249,1.9277968406677248,-0.142516971,0
17,3,633790160801949864,63530,3.804942131042481,1.4530971050262451,0.7203938961029053,0
17,2,633790160802490450,63531,3.0050861835479736,1.3949981927871704,0.520229697227478,0
17,1,633790160802760740,63532,2.530768632888794,1.7842442989349363,-0.144593537,0
17,3,633790160803031039,63533,3.3347742557525635,1.5373305082321167,0.8094448447227478,0
17,0,633790160803301329,63534,2.9527320861816406,1.4684898853302002,0.0809089168906211,0
17,2,633790160803571622,63535,3.1360349655151367,0.886782705783844,0.8895771503448486,0
17,1,633790160803841917,63536,2.563686847686768,1.799281358718872,-0.08114966,0
17,3,633790160804112214,63537,3.451448678970337,1.493993878364563,0.9089807271957396,0
17,2,633790160804652797,63538,3.298508882522583,1.265998601913452,0.4955120086669922,0
17,1,633790160804923090,63539,2.4412217140197754,1.9203832149505613,0.035075232386589,0
17,3,633790160805193386,63540,3.319050073623657,1.577527403831482,0.5579755902290344,0
17,0,633790160805463679,63541,3.062523365020752,1.5503747463226318,-0.05685503,0
17,2,633790160805733971,63542,2.630355834960937,1.183569312095642,-0.006783379,0
17,1,633790160806004267,63543,2.539212465286255,1.7784799337387085,-0.124644466,0
17,3,633790160806274557,63544,3.431253671646118,1.5176926851272583,0.7620371580123901,0
17,2,633790160806815137,63545,3.031203031539917,1.842453122138977,0.1827244758605957,0
17,1,633790160807085430,63546,2.377011299133301,1.9632682800292969,-0.218370497,0
17,3,633790160807355720,63547,3.411029815673828,1.4589682817459106,0.8537598848342896,0
17,0,633790160807626016,63548,2.7319133281707764,1.95476758480072,0.1116113439202308,0
17,2,633790160807896314,63549,3.62320613861084,0.939924657344818,0.71465003490448,0
17,1,633790160808166608,63550,2.5530381202697754,1.758643388748169,-0.189091846,0
17,3,633790160808436904,63551,3.335864543914795,1.4488160610198977,0.6850711703300476,0
17,2,633790160808977487,63552,3.796522855758667,0.7206902503967285,0.2338928878307342,0
17,1,633790160809247779,63553,2.5348031520843506,1.7796748876571655,0.1211843565106391,0
17,3,633790160809518076,63554,3.31839919090271,1.460974097251892,0.4731134176254272,0
17,0,633790160809788370,63555,3.0190231800079346,1.3017120361328125,0.0903021097183227,0
17,2,633790160810058664,63556,2.7962758541107178,0.9241337180137634,0.3595600426197052,0
17,3,633790160810599246,63557,3.3782601356506348,1.5579036474227903,0.8540593385696411,0
17,2,633790160811139831,63558,3.115661144256592,0.9349777698516846,0.3633415699005127,0
17,1,633790160811410127,63559,2.505258321762085,1.7659953832626345,0.0390942655503749,0
17,3,633790160811680423,63560,3.50834321975708,1.5168845653533936,1.017509698867798,0
17,0,633790160811950716,63561,2.9217069149017334,1.438141703605652,-0.081020609,0
17,2,633790160812221013,63562,3.073615789413452,0.9056529402732848,0.3879809081554413,0
17,1,633790160812491309,63563,2.552522659301758,1.7345013618469238,0.0264788027852773,0
17,3,633790160812761607,63564,3.368643522262573,1.5591374635696411,0.7771787643432617,0
17,2,633790160813223564,63565,3.0768027305603027,0.9736546277999878,0.3517680466175079,0
17,1,633790160813493860,63566,2.5266847610473637,1.7306462526321411,-0.008513208,0
17,3,633790160813764157,63567,3.47940731048584,1.0668375492095947,0.306026816368103,0
17,0,633790160814034452,63568,2.91847825050354,1.5006775856018066,0.1131556630134582,0
17,2,633790160814304748,63569,4.001696586608887,0.1135397404432296,0.5420143604278564,0
17,1,633790160814575046,63570,3.0587058067321777,0.5327227115631104,0.1301652640104293,0
17,3,633790160814845337,63571,4.112579345703125,0.7679537534713745,1.0132590532302856,0
17,2,633790160815385923,63572,3.08938217163086,0.9128206372261048,0.4789675772190094,0
17,1,633790160815656220,63573,2.6085293292999268,1.1169430017471311,-0.297551453,0
17,3,633790160815926519,63574,3.536557674407959,1.1910043954849243,0.2217045128345489,0
17,0,633790160816196810,63575,3.0297625064849854,1.2847989797592163,0.2412666827440261,0
17,2,633790160816467103,63576,3.0629467964172363,1.756651759147644,0.6876291632652283,0
17,1,633790160816737395,63577,2.2869105339050293,1.636098861694336,0.0794045105576515,0
17,3,633790160817007694,63578,3.451292037963867,1.215848088264465,0.1642650812864303,0
17,2,633790160817548283,63579,3.0018699169158936,1.2666794061660769,0.5725036263465881,0
17,1,633790160817818580,63580,2.3621339797973637,1.4488731622695925,-0.220159918,0
17,3,633790160818088872,63581,3.359562873840332,1.2898887395858765,0.5282678008079529,0
17,0,633790160818359167,63582,2.99943470954895,1.6041669845581057,-0.218767852,0
17,2,633790160818629461,63583,3.1029820442199707,1.478224754333496,0.3332633078098297,0
17,1,633790160818899758,63584,2.3437111377716064,1.441365122795105,-0.147503674,0
17,3,633790160819170054,63585,3.3672540187835693,1.2403875589370728,0.3059015870094299,0
17,2,633790160819710635,63586,3.519514560699463,0.6077114939689636,0.2436833381652832,0
17,1,633790160819980932,63587,2.082632541656494,1.7604814767837524,0.3698300421237945,0
17,3,633790160820251224,63588,3.243293285369873,1.2518563270568848,0.2586389183998108,0
17,0,633790160820521515,63589,2.800795078277588,1.908320069313049,0.2028476297855377,0
17,2,633790160820791805,63590,2.911856412887573,0.8800935745239258,0.5698471069335938,0
17,1,633790160821062100,63591,2.155314445495605,1.8488203287124636,0.0806713104248046,0
17,3,633790160821332399,63592,3.20220685005188,1.213967204093933,0.4083238542079925,0
17,2,633790160821872980,63593,2.8911023139953613,1.066210389137268,0.5087208151817322,0
17,1,633790160822143270,63594,1.8772464990615845,1.5887020826339722,0.2394890487194061,0
17,3,633790160822413568,63595,2.6906187534332275,0.3535021841526031,0.1504122614860534,0
17,0,633790160822683867,63596,2.47662353515625,1.7602638006210327,-0.014205351,0
17,2,633790160822954164,63597,3.0598669052124023,1.4042954444885254,0.5600792765617371,0
17,1,633790160823224461,63598,1.886099100112915,1.3938860893249512,0.296224296092987,0
17,3,633790160823494754,63599,3.5205187797546387,0.6814574599266052,0.8220887184143066,0
17,2,633790160824035340,63600,2.837875843048096,1.11908221244812,0.5108984708786011,0
17,1,633790160824305636,63601,2.0011157989501958,1.8882676362991333,0.1925743222236633,0
17,3,633790160824575932,63602,3.46956729888916,1.1118741035461426,0.2480027824640274,0
17,0,633790160824846223,63603,2.474798679351806,1.8877307176589968,-0.034112152,0
17,2,633790160825116517,63604,3.017097234725952,1.3102693557739258,0.9123666882514954,0
17,1,633790160825386809,63605,1.9482762813568115,1.4135559797286987,0.2939669489860534,0
17,3,633790160825657106,63606,3.517167806625366,0.6847500801086426,0.5052372813224792,0
17,1,633790160826467980,63607,1.9178534746170044,1.9073270559310915,0.0990398526191711,0
17,3,633790160826738279,63608,3.479542732238769,0.7064652442932129,0.6022312641143799,0
17,0,633790160827008573,63609,2.3271026611328125,1.971439838409424,0.1585394442081451,0
17,2,633790160827278868,63610,3.0362462997436523,1.3192274570465088,0.5993512868881226,0
17,1,633790160827549161,63611,2.054910182952881,1.6412590742111206,0.1523956060409546,0
17,3,633790160827819452,63612,3.1630969047546387,0.6166476011276245,0.5901845097541809,0
17,2,633790160828360033,63613,3.054863929748535,1.3291627168655396,0.3964691758155823,0
17,1,633790160828630330,63614,1.9463785886764529,1.9002394676208496,0.1373153030872345,0
17,3,633790160828900628,63615,3.335188150405884,0.8446701169013977,0.715714693069458,0
17,0,633790160829170921,63616,2.824147939682007,2.036694288253784,0.1617560237646103,0
17,2,633790160829441213,63617,3.142140865325928,1.4385242462158203,0.5759741067886353,0
17,1,633790160829711505,63618,1.923114538192749,1.4393123388290403,0.3188247382640838,0
17,1,633790160830792667,63619,1.9649931192398071,1.4672845602035522,0.2766610383987427,0
17,0,633790160831333247,63620,2.853003025054932,1.2895638942718506,-0.475979477,0
17,2,633790160831603538,63621,3.0034022331237797,1.3785029649734497,0.3968368470668793,0
17,1,633790160831873828,63622,2.048283338546753,1.729808688163757,0.1865307241678238,0
17,3,633790160832144125,63623,3.216203451156616,0.952629804611206,0.4896527230739593,0
17,2,633790160832684707,63624,3.0353426933288574,1.3274763822555542,0.5434558391571045,0
17,1,633790160832954997,63625,2.0596811771392822,1.6825993061065674,0.2204829007387161,0
17,3,633790160833225291,63626,3.180148124694824,1.2456821203231812,0.3951328694820404,0
17,0,633790160833495587,63627,2.7427589893341064,2.157313823699951,0.1600421667098999,0
17,2,633790160833765877,63628,2.89426851272583,1.564500093460083,0.2751907110214233,0
17,1,633790160834036174,63629,2.0875606536865234,1.707966685295105,0.1732275933027267,0
17,3,633790160834306468,63630,3.181527614593506,0.8204017877578735,0.5588549971580505,0
17,2,633790160834847055,63631,3.2486815452575684,1.5688737630844116,0.365213394165039,0
17,1,633790160835117351,63632,2.021007537841797,1.7997770309448242,0.1621935814619064,0
17,3,633790160835387645,63633,3.191900968551636,0.7605340480804443,0.4324738681316376,0
17,0,633790160835657936,63634,2.7555291652679443,1.6718279123306274,-0.281585932,0
17,2,633790160835928229,63635,3.235569715499878,1.591816544532776,0.5464100241661072,0
17,1,633790160836198519,63636,2.11360502243042,1.6688497066497805,0.176047533750534,0
17,3,633790160836468816,63637,3.101116895675659,0.9307457804679872,0.3700481653213501,0
17,2,633790160837009400,63638,3.2724201679229736,1.566578984260559,0.4007633924484253,0
17,1,633790160837279697,63639,1.9635379314422607,1.9364627599716189,0.105949118733406,0
17,3,633790160837549995,63640,3.0931618213653564,1.3090535402297974,-1.088753343,0
17,0,633790160837820288,63641,2.47352933883667,1.8665519952774048,0.0756133124232292,0
17,2,633790160838090583,63642,3.287599563598633,1.5325942039489746,0.4840179979801178,0
17,1,633790160838360882,63643,2.124353408813477,1.6470558643341064,0.160060167312622,0
17,3,633790160838631181,63644,3.0560495853424072,0.7619391083717346,-0.053989243,0
17,2,633790160839171770,63645,3.176643848419189,1.336258053779602,0.3669992983341217,0
17,1,633790160839442064,63646,2.1339333057403564,1.6517529487609863,0.2501029968261719,0
17,3,633790160839712354,63647,3.257802724838257,0.9809600710868835,-0.017078964,0
17,0,633790160839982649,63648,2.9990296363830566,1.2541308403015137,-0.124309152,0
17,2,633790160840252943,63649,3.00671911239624,1.1181203126907349,0.4710530340671539,0
17,1,633790160840523233,63650,2.2256617546081543,1.72014319896698,0.1957592517137527,0
17,3,633790160840793526,63651,3.360210418701172,0.6578558087348938,0.279921293258667,0
17,2,633790160841334110,63652,3.140621423721313,1.3916733264923096,0.3883616030216217,0
17,1,633790160841604406,63653,2.060436725616455,1.8558149337768557,0.3188901245594024,0
17,3,633790160841874700,63654,3.4755561351776123,0.8605867028236389,0.2281743735074997,0
17,0,633790160842144999,63655,2.541254997253418,1.6434144973754885,-0.167336494,0
17,2,633790160842415292,63656,3.15665340423584,1.3699758052825928,0.3377247452735901,0
17,1,633790160842685591,63657,2.0416698455810547,1.928679347038269,0.2070642709732055,0
17,3,633790160842955881,63658,3.51223087310791,0.8240971565246582,0.1165647134184837,0
17,2,633790160843496467,63659,3.2268974781036377,1.44353985786438,0.4497947096824646,0
17,1,633790160843766763,63660,2.0553407669067383,1.934953451156616,0.2326422035694122,0
17,3,633790160844037057,63661,3.429283618927002,0.7764867544174194,0.0288221910595893,0
17,0,633790160844307348,63662,2.84268569946289,1.860375165939331,0.0672443881630897,0
17,2,633790160844577642,63663,3.166785955429077,1.371909737586975,0.381319135427475,0
17,1,633790160844847934,63664,2.053086280822754,1.9390116930007932,0.2069161981344223,0
17,3,633790160845118231,63665,3.310411214828491,0.6535245180130005,0.1181786954402923,0
17,1,633790160845929109,63666,2.052302360534668,1.9322483539581297,0.1765935570001602,0
17,3,633790160846199401,63667,3.359320163726806,0.6375263333320618,0.1620706915855407,0
17,0,633790160846469699,63668,2.8569977283477783,2.0246076583862305,0.1186088919639587,0
17,2,633790160846739991,63669,3.245898962020874,1.443143010139465,0.3577755391597748,0
17,3,633790160847280571,63670,3.384793758392334,0.6890753507614136,0.2172272801399231,0
17,2,633790160847821157,63671,3.266827344894409,1.4833186864852903,0.3508266806602478,0
17,1,633790160848091449,63672,2.060417652130127,1.93538236618042,0.2680136263370514,0
17,3,633790160848361747,63673,3.3852038383483887,0.6881189346313477,0.1673309355974197,0
17,0,633790160848632040,63674,2.749903440475464,1.8648269176483157,-0.080953769,0
17,2,633790160848902334,63675,3.223372220993042,1.439665675163269,0.3420693874359131,0
17,1,633790160849172628,63676,2.055651426315308,1.893245816230774,0.3061674833297729,0
17,3,633790160849442920,63677,3.345499038696289,0.6231799125671387,0.1063836589455604,0
17,2,633790160849983509,63678,3.26283597946167,1.441628098487854,0.428869754076004,0
17,1,633790160850253801,63679,2.015007257461548,1.8670121431350708,0.181992158293724,0
17,0,633790160850794388,63680,2.835125207901001,1.9520595073699951,-0.104065537,0
17,2,633790160851064687,63681,3.1051149368286133,1.205612063407898,0.3830089569091797,0
17,1,633790160851334977,63682,2.0198028087615967,1.8709139823913572,0.1831785142421722,0
17,3,633790160851605273,63683,3.345778226852417,0.5636890530586243,0.1412175744771957,0
17,2,633790160852145858,63684,3.13273024559021,1.2603336572647097,0.4034861922264099,0
17,1,633790160852416149,63685,1.9867297410964968,1.8404093980789185,0.1343177407979965,0
17,3,633790160852686442,63686,3.346268892288208,0.6058241128921509,0.1407419890165329,0
17,0,633790160852956735,63687,2.807245969772339,1.988281488418579,-0.051955562,0
17,2,633790160853227030,63688,3.08083176612854,1.2127461433410645,0.4243108332157135,0
17,3,633790160853767615,63689,3.356560468673706,0.643939733505249,0.1775907725095749,0
17,2,633790160854308199,63690,3.234180450439453,1.4287537336349487,0.3460348546504974,0
17,1,633790160854578495,63691,1.9837838411331177,1.8719182014465328,0.1185485199093818,0
17,3,633790160854848794,63692,3.3628780841827397,0.598812460899353,0.061160285025835,0
17,0,633790160855119091,63693,2.8207337856292725,1.9717764854431152,-0.088500991,0
17,2,633790160855389386,63694,3.080995321273804,1.21940279006958,0.3937143981456756,0
17,1,633790160855659681,63695,2.030517816543579,1.8948849439620967,0.1751566529273986,0
17,3,633790160855929972,63696,3.388580083847046,0.703532338142395,0.0493686124682426,0
17,2,633790160856470555,63697,3.1830880641937256,1.3747886419296265,0.3684637546539306,0
17,1,633790160856740848,63698,2.0318610668182373,1.8562434911727903,0.3024393320083618,0
17,0,633790160857281433,63699,2.8207833766937256,2.0093564987182617,-0.092271999,0
17,2,633790160857551728,63700,3.243487596511841,1.4450010061264038,0.3465445041656494,0
17,1,633790160857822024,63701,2.0367443561553955,1.8782424926757808,0.2664181888103485,0
17,3,633790160858092319,63702,3.391796112060547,0.6725841164588928,0.1246185675263404,0
17,2,633790160858632904,63703,3.2528529167175293,1.4299336671829224,0.3943248391151428,0
17,1,633790160858903202,63704,2.007157802581787,1.845123529434204,0.2054852694272995,0
17,3,633790160859173496,63705,3.3721930980682373,0.7159423232078552,0.0988897979259491,0
17,0,633790160859443791,63706,2.831455945968628,1.99293851852417,-0.099867865,0
17,2,633790160859714082,63707,3.1733551025390625,1.361308217048645,0.440114676952362,0
17,1,633790160859984381,63708,2.024378776550293,1.9066569805145264,0.2286530435085296,0
17,3,633790160860254672,63709,3.4053475856781006,0.764797031879425,0.0755664780735969,0
17,2,633790160860795257,63710,3.242924928665161,1.4140247106552124,0.3705664873123169,0
17,1,633790160861065555,63711,1.997568964958191,1.856925129890442,0.1148804724216461,0
17,3,633790160861335845,63712,3.3905460834503174,0.6770122051239014,0.1837013363838195,0
17,0,633790160861606139,63713,2.7948477268218994,1.9715076684951784,-0.055775806,0
17,2,633790160861876437,63714,3.180660486221313,1.288197636604309,0.3709165453910827,0
17,1,633790160862146736,63715,2.032475471496582,1.8448377847671509,0.2175101190805435,0
17,3,633790160862417033,63716,3.472701072692871,0.753071665763855,-0.014242382,0
17,2,633790160862957619,63717,3.1443867683410645,1.2754230499267578,0.4049578011035919,0
17,1,633790160863227909,63718,2.0055551528930664,1.8584343194961548,0.239581674337387,0
17,3,633790160863498206,63719,3.4472310543060303,0.7764140963554382,0.0655703842639923,0
17,0,633790160863768501,63720,2.68359112739563,1.8059736490249636,0.0564154088497161,0
17,2,633790160864038793,63721,3.213740348815918,1.358016848564148,0.3957002460956573,0
17,3,633790160864579378,63722,3.359405040740967,0.6764915585517883,0.1120686531066894,0
17,2,633790160865119963,63723,3.284855365753174,1.4450488090515137,0.3875827193260193,0
17,1,633790160865390257,63724,2.0866189002990723,1.9350582361221316,0.3297805786132812,0
17,3,633790160865660555,63725,3.30267596244812,0.6424576640129089,0.0516020245850086,0
17,0,633790160865930850,63726,2.80855655670166,2.0015499591827397,-0.126269668,0
17,2,633790160866201142,63727,3.2944936752319336,1.4921945333480835,0.4403160512447357,0
17,1,633790160866471439,63728,2.180032730102539,2.156846523284912,0.1447697132825851,0
17,3,633790160866741736,63729,3.2081995010375977,0.5120259523391724,-0.115057245,0
17,2,633790160867282318,63730,3.2772674560546875,1.4297910928726196,0.3936707079410553,0
17,1,633790160867552613,63731,2.1683194637298584,2.051513195037842,0.2524527311325073,0
17,3,633790160867822908,63732,3.3970160484313965,0.8653712272644043,-0.107309163,0
17,2,633790160868363490,63733,3.260213851928711,1.450412034988403,0.4356890618801117,0
17,1,633790160868633783,63734,2.163673162460327,2.004986047744751,0.2331857532262802,0
17,3,633790160868904076,63735,3.2357935905456543,0.4810662865638733,0.2213186919689178,0
17,2,633790160869444663,63736,3.261659622192383,1.4509421586990356,0.4216153919696808,0
17,1,633790160869714958,63737,2.1520261764526367,2.037609100341797,0.046934075653553,0
17,3,633790160869985256,63738,2.500492572784424,0.4303635656833648,0.0639422684907913,0
17,0,633790160870255546,63739,2.785806894302368,1.9632271528244016,-0.101768501,0
17,2,633790160870525837,63740,3.286261558532715,1.4485100507736206,0.4738895297050476,0
17,1,633790160870796131,63741,2.1790966987609863,2.0804686546325684,0.1940657943487167,0
17,3,633790160871066423,63742,2.5143725872039795,1.2518428564071655,0.2691335380077362,0
17,2,633790160871607005,63743,3.15276312828064,1.2975976467132568,0.4826271831989288,0
17,1,633790160871877300,63744,2.1002042293548584,1.9919744729995728,0.1609059125185012,0
17,3,633790160872147596,63745,2.3792941570281982,0.1906623244285583,-0.091899142,0
17,0,633790160872417892,63746,2.8732292652130127,1.660725235939026,-0.241048634,0
17,2,633790160872688182,63747,3.2986035346984863,1.44833505153656,0.4956304430961609,0
17,1,633790160872958473,63748,2.096645832061768,2.033661365509033,0.143289566040039,0
17,3,633790160873228763,63749,3.2431728839874268,0.6403776407241821,0.2935218811035156,0
17,2,633790160873769345,63750,3.2175564765930176,1.4474098682403564,0.4240319430828094,0
17,1,633790160874039644,63751,2.0168843269348145,1.9533523321151731,0.1218009069561958,0
17,3,633790160874309937,63752,2.4671144485473637,0.3463575839996338,-0.166555554,0
17,0,633790160874580236,63753,2.8203697204589844,1.4196655750274658,-0.444675028,0
17,2,633790160874850530,63754,3.2207045555114746,1.4464726448059082,0.423243761062622,0
17,1,633790160875120822,63755,1.9962388277053835,1.960965156555176,0.1071592345833778,0
17,3,633790160875391115,63756,2.9500293731689453,0.3468339443206787,0.2394332736730575,0
17,2,633790160875931704,63757,3.260837316513061,1.447078824043274,0.4466761350631714,0
17,1,633790160876202001,63758,2.033862590789795,1.9773077964782717,0.2333274185657501,0
17,3,633790160876472298,63759,2.515087842941284,0.8996285796165466,0.1515684276819229,0
17,0,633790160876742592,63760,2.7565698623657227,1.510673999786377,-0.087036937,0
17,2,633790160877012889,63761,3.250685930252075,1.4287129640579224,0.4348082244396209,0
17,1,633790160877283188,63762,2.0159173011779785,1.9013277292251587,0.2218588292598724,0
17,3,633790160877553481,63763,2.608363389968872,-0.25752598,0.0478207133710384,0
17,2,633790160878094068,63764,3.277858018875122,1.4511855840682983,0.507219135761261,0
17,3,633790160878634654,63765,3.31249737739563,0.6188732981681824,0.0139293037354946,0
17,0,633790160878904951,63766,2.4379782676696777,2.024866342544556,0.0400442108511924,0
17,2,633790160879175250,63767,3.2594125270843506,1.4488816261291504,0.4440354108810425,0
17,1,633790160879445546,63768,2.1477785110473637,1.9764604568481443,0.2392796725034713,0
17,3,633790160879715836,63769,2.38024640083313,0.3227065205574035,-0.090972133,0
17,2,633790160880256425,63770,3.204671859741211,1.3771765232086182,0.4571106433868408,0
17,1,633790160880526723,63771,2.2167320251464844,2.187687635421753,0.2099723070859909,0
17,0,633790160881067309,63772,2.88599705696106,1.9279136657714844,-0.204127714,0
17,2,633790160881337602,63773,3.25867223739624,1.4481948614120483,0.4496926963329315,0
17,1,633790160881607899,63774,2.242196083068848,2.1862380504608154,0.2944843173027038,0
17,3,633790160881878196,63775,3.275003433227539,0.6610393524169922,0.071187637746334,0
17,2,633790160882418776,63776,3.272101640701294,1.4639469385147097,0.4413721561431885,0
17,1,633790160882689075,63777,2.1760294437408447,2.11651349067688,0.00010519148781895638,0
17,3,633790160882959372,63778,3.2181520462036133,0.5628504157066345,-0.165412784,0
17,0,633790160883229663,63779,2.6388187408447266,1.7514278888702393,-0.263501078,0
17,2,633790160883499962,63780,3.261787414550781,1.4433588981628418,0.4386028051376343,0
17,1,633790160883770253,63781,2.237717628479004,2.245906352996826,0.097520500421524,0
17,3,633790160884040552,63782,3.2960071563720703,0.6589643359184265,0.1167355626821518,0
17,2,633790160884581133,63783,3.2021870613098145,1.4403903484344482,0.3894048929214477,0
17,1,633790160884851426,63784,2.259612798690796,2.285884380340576,0.1106518507003784,0
17,3,633790160885121722,63785,3.3642077445983887,0.6635499000549316,0.106577530503273,0
17,0,633790160885392017,63786,2.5043177604675293,1.774699330329895,-0.129291475,0
17,2,633790160885662314,63787,3.2774457931518555,1.498369574546814,0.3846250176429748,0
17,1,633790160885932607,63788,2.256589889526367,2.217543601989746,0.2228119671344757,0
17,3,633790160886202903,63789,3.46491813659668,0.5457268953323364,-0.139217585,0
17,2,633790160886743490,63790,3.2123584747314453,1.4222190380096436,0.3851955235004425,0
17,3,633790160887284074,63791,3.343591928482056,0.7471778988838196,0.004106244072318,0
17,0,633790160887554364,63792,2.785148859024048,1.9570051431655884,-0.06732697,0
17,2,633790160887824661,63793,3.221065759658813,1.4732753038406372,0.4503427743911743,0
17,1,633790160888094951,63794,2.1705713272094727,1.989995360374451,0.1740729212760925,0
17,3,633790160888365245,63795,3.327439069747925,0.7455244660377502,0.0909897685050964,0
17,2,633790160888905825,63796,3.2367208003997803,1.4621789455413818,0.4130891859531402,0
17,1,633790160889176119,63797,2.2075345516204834,2.2177600860595703,0.0606020838022232,0
17,3,633790160889446415,63798,3.4780850410461426,0.6906442642211914,0.0654563605785369,0
17,0,633790160889716710,63799,2.459718704223633,1.947958707809448,-0.196339682,0
17,2,633790160889987004,63800,3.2145252227783203,1.3973432779312134,0.4624045491218567,0
17,1,633790160890257296,63801,2.2657978534698486,2.282255887985229,0.0550007075071334,0
17,3,633790160890527595,63802,3.3862407207489014,0.6658108830451965,0.0173434391617774,0
17,2,633790160891068177,63803,3.13960337638855,1.297304630279541,0.414915919303894,0
17,1,633790160891338475,63804,2.249544858932495,2.272404432296753,0.2217254936695099,0
17,3,633790160891608771,63805,3.3643383979797363,0.6492784023284912,0.103790059685707,0
17,0,633790160891879062,63806,2.653093814849853,1.9323347806930544,0.017369020730257,0
17,2,633790160892149355,63807,3.099914073944092,1.2579470872879028,0.4224430620670318,0
17,1,633790160892419654,63808,2.2609784603118896,2.2278499603271484,0.2590224742889404,0
17,3,633790160892689948,63809,3.4238312244415283,1.0173133611679075,0.0500511080026626,0
17,2,633790160893230537,63810,3.08075213432312,1.2519819736480713,0.4157149195671081,0
17,1,633790160893500830,63811,2.1848154067993164,2.167273759841919,0.2288462519645691,0
17,3,633790160893771121,63812,3.1655893325805664,0.9961878657341005,0.1786270290613174,0
17,0,633790160894041412,63813,2.836445569992065,1.7428057193756104,-0.009920163,0
17,2,633790160894311707,63814,3.192225456237793,1.2994884252548218,0.4189562499523163,0
17,1,633790160894581999,63815,2.1814944744110107,2.116637706756592,0.1245355010032653,0
17,3,633790160894852291,63816,2.1357929706573486,1.0691981315612793,0.5094640851020813,0
17,1,633790160895663165,63817,2.1867964267730717,2.1154375076293945,0.1330161690711975,0
